Ware_house_ID,WH_Manager_ID,Location_type,WH_capacity_size,zone,WH_regional_zone,num_refill_req_l3m,transport_issue_l1y,Competitor_in_mkt,retail_shop_num,wh_owner_type,distributor_num,flood_impacted,flood_proof,electric_supply,dist_from_hub,workers_num,wh_est_year,storage_issue_reported_l3m,temp_reg_mach,approved_wh_govt_certificate,wh_breakdown_l3m,govt_check_l3m,product_wg_ton
,,1.0,1.0,2.0,6.0,5.0,2.0,2.0,3963.0,1.0,20.0,0.0,0.0,1.0,162.0,23.0,,11.0,1.0,2.0,2.0,28.0,15148.0
,,1.0,1.0,2.0,5.0,8.0,0.0,4.0,5565.0,2.0,57.0,0.0,0.0,0.0,201.0,28.0,2006.0,17.0,0.0,3.0,6.0,25.0,21085.0
,,2.0,2.0,2.0,4.0,6.0,0.0,3.0,5551.0,2.0,41.0,0.0,0.0,1.0,208.0,24.0,2012.0,14.0,0.0,4.0,5.0,26.0,16088.0
,,1.0,1.0,4.0,6.0,0.0,0.0,3.0,4792.0,1.0,26.0,0.0,0.0,0.0,228.0,16.0,,23.0,0.0,1.0,5.0,23.0,31097.0
,,1.0,3.0,2.0,6.0,4.0,0.0,3.0,5800.0,1.0,24.0,0.0,0.0,0.0,114.0,20.0,2010.0,21.0,0.0,3.0,2.0,9.0,27106.0
,,1.0,1.0,2.0,6.0,6.0,0.0,2.0,7168.0,2.0,47.0,0.0,1.0,1.0,191.0,30.0,2007.0,20.0,0.0,3.0,6.0,28.0,23066.0
,,1.0,2.0,2.0,4.0,7.0,0.0,5.0,4257.0,1.0,36.0,0.0,0.0,1.0,124.0,30.0,2011.0,18.0,0.0,1.0,4.0,26.0,24071.0
,,1.0,1.0,2.0,6.0,0.0,0.0,2.0,5449.0,2.0,53.0,1.0,0.0,1.0,73.0,33.0,,21.0,0.0,5.0,4.0,28.0,29103.0
,,1.0,1.0,2.0,6.0,8.0,0.0,3.0,6048.0,1.0,15.0,0.0,0.0,0.0,120.0,46.0,2009.0,18.0,1.0,2.0,6.0,28.0,26103.0
,,1.0,1.0,2.0,5.0,8.0,0.0,3.0,5105.0,1.0,36.0,0.0,0.0,0.0,142.0,23.0,,20.0,0.0,3.0,4.0,17.0,23075.0
,,1.0,2.0,3.0,2.0,3.0,0.0,1.0,5729.0,1.0,35.0,1.0,0.0,1.0,256.0,30.0,,15.0,0.0,5.0,5.0,32.0,19124.0
,,1.0,2.0,3.0,2.0,7.0,1.0,2.0,5261.0,1.0,26.0,0.0,0.0,0.0,111.0,22.0,2020.0,6.0,1.0,5.0,2.0,32.0,9089.0
,,1.0,2.0,3.0,2.0,2.0,0.0,3.0,4830.0,2.0,30.0,0.0,0.0,0.0,90.0,21.0,,38.0,0.0,3.0,2.0,32.0,48096.0
,,1.0,3.0,2.0,1.0,2.0,1.0,3.0,7729.0,1.0,49.0,0.0,0.0,1.0,258.0,36.0,,24.0,0.0,1.0,6.0,21.0,31145.0
,,2.0,1.0,4.0,5.0,7.0,1.0,4.0,4086.0,1.0,36.0,0.0,0.0,1.0,144.0,27.0,2014.0,9.0,1.0,3.0,2.0,10.0,11137.0
,,1.0,1.0,2.0,6.0,5.0,0.0,4.0,6100.0,1.0,22.0,0.0,0.0,0.0,249.0,34.0,2003.0,25.0,1.0,2.0,4.0,29.0,32087.0
,,1.0,1.0,2.0,5.0,0.0,0.0,3.0,4246.0,1.0,34.0,0.0,0.0,0.0,100.0,45.0,,22.0,0.0,2.0,3.0,17.0,29129.0
,,2.0,1.0,4.0,6.0,1.0,0.0,4.0,4446.0,2.0,64.0,0.0,0.0,1.0,201.0,27.0,,25.0,0.0,4.0,3.0,6.0,28117.0
,,2.0,1.0,2.0,6.0,6.0,2.0,3.0,5882.0,2.0,34.0,0.0,0.0,0.0,223.0,21.0,,5.0,1.0,5.0,3.0,28.0,6062.0
,,1.0,1.0,2.0,6.0,4.0,4.0,3.0,4566.0,2.0,27.0,0.0,0.0,1.0,62.0,35.0,2010.0,19.0,1.0,2.0,5.0,23.0,24086.0
,,1.0,2.0,4.0,4.0,2.0,0.0,4.0,5695.0,2.0,56.0,0.0,0.0,1.0,134.0,28.0,,17.0,0.0,2.0,2.0,26.0,24149.0
,,1.0,1.0,2.0,6.0,5.0,1.0,4.0,9582.0,2.0,49.0,0.0,0.0,0.0,83.0,24.0,2014.0,10.0,0.0,5.0,1.0,6.0,13138.0
,,1.0,2.0,3.0,3.0,1.0,2.0,2.0,4468.0,1.0,61.0,0.0,0.0,0.0,264.0,25.0,,7.0,0.0,3.0,3.0,19.0,8126.0
,,1.0,2.0,4.0,4.0,4.0,0.0,4.0,3358.0,1.0,32.0,0.0,0.0,1.0,162.0,32.0,2004.0,24.0,0.0,3.0,6.0,26.0,28072.0
,,1.0,2.0,3.0,2.0,0.0,0.0,3.0,5569.0,1.0,40.0,1.0,0.0,1.0,120.0,34.0,,39.0,0.0,4.0,5.0,32.0,49081.0
,,1.0,2.0,2.0,3.0,5.0,0.0,2.0,3754.0,2.0,63.0,0.0,1.0,1.0,55.0,,2006.0,18.0,1.0,3.0,4.0,19.0,22104.0
,,1.0,2.0,3.0,4.0,7.0,3.0,2.0,5098.0,1.0,44.0,0.0,1.0,1.0,183.0,31.0,,4.0,1.0,5.0,1.0,26.0,5145.0
,,1.0,1.0,3.0,6.0,6.0,0.0,4.0,3814.0,2.0,35.0,0.0,0.0,1.0,197.0,39.0,2012.0,20.0,0.0,5.0,2.0,29.0,25144.0
,,1.0,3.0,3.0,1.0,3.0,2.0,3.0,4628.0,1.0,22.0,0.0,0.0,1.0,59.0,40.0,2000.0,23.0,0.0,5.0,3.0,3.0,29099.0
,,2.0,1.0,2.0,6.0,6.0,0.0,2.0,5498.0,2.0,44.0,0.0,0.0,1.0,68.0,25.0,2014.0,21.0,1.0,2.0,4.0,28.0,30069.0
,,2.0,3.0,3.0,1.0,1.0,1.0,2.0,6223.0,2.0,52.0,1.0,0.0,1.0,86.0,27.0,,13.0,0.0,2.0,3.0,31.0,16057.0
,,1.0,2.0,4.0,2.0,7.0,4.0,2.0,4166.0,1.0,38.0,0.0,0.0,1.0,200.0,28.0,,16.0,0.0,5.0,3.0,12.0,20075.0
,,1.0,2.0,3.0,2.0,1.0,0.0,3.0,4754.0,2.0,20.0,0.0,1.0,0.0,204.0,28.0,,22.0,0.0,1.0,6.0,32.0,29059.0
,,1.0,2.0,4.0,4.0,1.0,0.0,4.0,5585.0,1.0,15.0,0.0,0.0,0.0,127.0,25.0,,13.0,0.0,1.0,6.0,11.0,16102.0
,,1.0,2.0,4.0,2.0,1.0,0.0,4.0,5930.0,1.0,66.0,0.0,0.0,1.0,154.0,20.0,,25.0,0.0,5.0,4.0,1.0,32081.0
,,1.0,1.0,3.0,5.0,1.0,0.0,2.0,4442.0,2.0,37.0,0.0,0.0,1.0,158.0,30.0,,26.0,0.0,3.0,2.0,10.0,33126.0
,,1.0,3.0,2.0,1.0,5.0,0.0,4.0,4486.0,2.0,61.0,0.0,0.0,0.0,91.0,33.0,,8.0,0.0,1.0,4.0,30.0,11110.0
,,1.0,2.0,4.0,4.0,2.0,0.0,3.0,5012.0,1.0,63.0,0.0,1.0,1.0,181.0,29.0,,16.0,0.0,2.0,3.0,11.0,21072.0
,,1.0,2.0,3.0,2.0,8.0,2.0,3.0,3643.0,1.0,60.0,0.0,0.0,1.0,66.0,31.0,2003.0,24.0,0.0,1.0,2.0,32.0,30097.0
,,2.0,1.0,3.0,5.0,5.0,0.0,4.0,3173.0,2.0,61.0,0.0,0.0,0.0,57.0,28.0,2019.0,12.0,0.0,1.0,2.0,14.0,16118.0
,,1.0,2.0,4.0,2.0,5.0,2.0,2.0,5696.0,1.0,41.0,1.0,0.0,1.0,175.0,27.0,2017.0,9.0,0.0,3.0,6.0,12.0,11061.0
,,1.0,1.0,2.0,5.0,2.0,2.0,4.0,4220.0,1.0,43.0,0.0,0.0,1.0,126.0,29.0,,12.0,1.0,2.0,6.0,24.0,15105.0
,,1.0,2.0,2.0,2.0,6.0,3.0,2.0,5430.0,1.0,66.0,0.0,0.0,1.0,72.0,40.0,,5.0,0.0,3.0,1.0,1.0,6119.0
,,1.0,1.0,4.0,5.0,8.0,1.0,2.0,6912.0,1.0,40.0,0.0,0.0,0.0,58.0,27.0,2017.0,15.0,0.0,4.0,2.0,25.0,19071.0
,,1.0,2.0,2.0,2.0,8.0,4.0,3.0,5493.0,2.0,24.0,0.0,0.0,0.0,68.0,19.0,2012.0,7.0,0.0,4.0,5.0,18.0,8113.0
,,1.0,1.0,2.0,5.0,8.0,0.0,3.0,5009.0,1.0,26.0,0.0,0.0,0.0,206.0,22.0,2000.0,30.0,0.0,1.0,2.0,14.0,40150.0
,,1.0,2.0,2.0,3.0,4.0,0.0,2.0,4155.0,2.0,26.0,0.0,0.0,0.0,105.0,38.0,2006.0,25.0,0.0,5.0,3.0,19.0,32080.0
,,1.0,2.0,4.0,4.0,4.0,0.0,5.0,4746.0,2.0,23.0,0.0,0.0,0.0,267.0,20.0,2017.0,9.0,0.0,3.0,4.0,26.0,10123.0
,,1.0,2.0,2.0,3.0,7.0,0.0,2.0,5040.0,1.0,58.0,0.0,0.0,1.0,58.0,30.0,2021.0,4.0,0.0,5.0,1.0,27.0,5083.0
,,1.0,1.0,2.0,5.0,4.0,2.0,4.0,3836.0,1.0,47.0,0.0,1.0,1.0,94.0,26.0,,14.0,1.0,2.0,4.0,17.0,19058.0
,,1.0,3.0,4.0,6.0,3.0,0.0,4.0,6031.0,2.0,26.0,0.0,0.0,1.0,101.0,30.0,,18.0,0.0,1.0,3.0,9.0,22151.0
,,1.0,3.0,2.0,6.0,6.0,0.0,4.0,4572.0,1.0,46.0,0.0,0.0,0.0,263.0,20.0,,5.0,0.0,1.0,6.0,13.0,6128.0
,,1.0,3.0,2.0,1.0,4.0,1.0,4.0,4646.0,2.0,66.0,0.0,0.0,0.0,188.0,21.0,2013.0,8.0,0.0,5.0,4.0,3.0,10059.0
,,1.0,3.0,2.0,6.0,3.0,0.0,4.0,3853.0,1.0,64.0,0.0,0.0,1.0,111.0,31.0,2003.0,31.0,1.0,3.0,2.0,8.0,41128.0
,,1.0,1.0,2.0,5.0,1.0,3.0,5.0,4936.0,2.0,53.0,0.0,0.0,0.0,207.0,27.0,,25.0,0.0,2.0,6.0,17.0,31072.0
,,1.0,1.0,2.0,5.0,4.0,2.0,5.0,3984.0,2.0,49.0,1.0,0.0,1.0,136.0,27.0,,10.0,0.0,3.0,6.0,10.0,11098.0
,,1.0,3.0,2.0,6.0,1.0,0.0,5.0,4944.0,1.0,18.0,0.0,0.0,0.0,81.0,50.0,,22.0,0.0,2.0,3.0,13.0,30149.0
,,1.0,3.0,3.0,6.0,5.0,1.0,3.0,4821.0,2.0,19.0,0.0,0.0,0.0,142.0,18.0,2003.0,30.0,0.0,5.0,3.0,2.0,40110.0
,,1.0,2.0,3.0,4.0,4.0,1.0,2.0,3669.0,1.0,60.0,0.0,0.0,0.0,151.0,23.0,2023.0,0.0,0.0,6.0,0.0,26.0,6137.0
,,1.0,1.0,2.0,6.0,7.0,0.0,3.0,2989.0,1.0,54.0,0.0,0.0,1.0,163.0,35.0,2013.0,21.0,0.0,4.0,6.0,28.0,26131.0
,,1.0,1.0,2.0,6.0,4.0,0.0,3.0,4310.0,1.0,47.0,0.0,0.0,1.0,201.0,38.0,2002.0,17.0,0.0,1.0,5.0,23.0,21055.0
,,1.0,2.0,4.0,4.0,4.0,0.0,4.0,4446.0,2.0,54.0,0.0,0.0,0.0,254.0,24.0,2009.0,20.0,0.0,5.0,6.0,26.0,25145.0
,,1.0,2.0,3.0,2.0,7.0,0.0,2.0,4611.0,2.0,23.0,0.0,0.0,1.0,59.0,27.0,2019.0,7.0,1.0,5.0,1.0,32.0,10078.0
,,1.0,3.0,3.0,1.0,3.0,4.0,2.0,4563.0,2.0,65.0,0.0,0.0,0.0,101.0,18.0,2017.0,5.0,0.0,4.0,6.0,21.0,6133.0
,,1.0,2.0,4.0,3.0,2.0,1.0,4.0,5344.0,1.0,62.0,0.0,0.0,1.0,175.0,41.0,,34.0,0.0,2.0,4.0,19.0,44081.0
,,2.0,2.0,3.0,4.0,3.0,0.0,3.0,5890.0,2.0,46.0,0.0,0.0,0.0,223.0,38.0,2008.0,24.0,1.0,2.0,2.0,26.0,30108.0
,,1.0,3.0,3.0,6.0,3.0,1.0,3.0,4869.0,1.0,16.0,0.0,1.0,1.0,252.0,39.0,,12.0,1.0,1.0,3.0,2.0,15086.0
,,1.0,1.0,2.0,5.0,7.0,0.0,2.0,5192.0,2.0,41.0,0.0,0.0,1.0,75.0,48.0,2004.0,24.0,0.0,1.0,6.0,25.0,30126.0
,,1.0,1.0,2.0,6.0,2.0,1.0,4.0,5662.0,1.0,30.0,0.0,0.0,0.0,117.0,16.0,,6.0,0.0,5.0,6.0,4.0,8060.0
,,1.0,1.0,2.0,6.0,3.0,0.0,3.0,6699.0,2.0,62.0,0.0,0.0,0.0,206.0,37.0,1997.0,21.0,1.0,2.0,4.0,23.0,27134.0
,,1.0,3.0,4.0,1.0,5.0,0.0,3.0,4623.0,1.0,17.0,0.0,0.0,1.0,225.0,31.0,2012.0,20.0,1.0,1.0,2.0,30.0,25140.0
,,1.0,2.0,2.0,3.0,7.0,2.0,2.0,5157.0,1.0,44.0,0.0,0.0,1.0,186.0,24.0,2007.0,19.0,0.0,4.0,4.0,27.0,22060.0
,,1.0,1.0,4.0,5.0,2.0,0.0,3.0,4361.0,1.0,43.0,0.0,0.0,1.0,111.0,31.0,,10.0,0.0,3.0,2.0,25.0,12094.0
,,1.0,1.0,4.0,6.0,5.0,0.0,5.0,4452.0,1.0,63.0,0.0,0.0,0.0,255.0,36.0,,16.0,0.0,3.0,3.0,23.0,18086.0
,,1.0,1.0,2.0,6.0,3.0,2.0,4.0,4679.0,1.0,37.0,0.0,0.0,1.0,150.0,30.0,2019.0,5.0,1.0,5.0,2.0,28.0,6139.0
,,1.0,1.0,2.0,6.0,1.0,0.0,3.0,2856.0,2.0,40.0,0.0,0.0,1.0,55.0,,,13.0,0.0,1.0,5.0,23.0,18144.0
,,1.0,2.0,2.0,4.0,6.0,0.0,3.0,4427.0,1.0,69.0,0.0,0.0,1.0,98.0,35.0,2010.0,18.0,0.0,4.0,2.0,26.0,21148.0
,,1.0,1.0,2.0,6.0,0.0,0.0,4.0,4869.0,2.0,60.0,0.0,0.0,0.0,239.0,20.0,,9.0,0.0,5.0,2.0,28.0,11081.0
,,1.0,2.0,3.0,2.0,5.0,0.0,2.0,4291.0,1.0,40.0,0.0,1.0,0.0,254.0,35.0,2018.0,5.0,0.0,3.0,4.0,32.0,6135.0
,,1.0,3.0,2.0,6.0,5.0,0.0,3.0,4017.0,1.0,35.0,0.0,0.0,1.0,150.0,26.0,2003.0,27.0,1.0,2.0,4.0,15.0,38125.0
,,1.0,1.0,2.0,6.0,7.0,1.0,2.0,5166.0,2.0,54.0,0.0,0.0,0.0,123.0,19.0,2001.0,18.0,1.0,1.0,4.0,6.0,23084.0
,,1.0,2.0,3.0,2.0,3.0,0.0,2.0,5292.0,1.0,63.0,0.0,1.0,1.0,65.0,,2021.0,0.0,0.0,6.0,0.0,12.0,6121.0
,,1.0,1.0,4.0,6.0,3.0,0.0,4.0,2930.0,1.0,57.0,0.0,0.0,1.0,128.0,27.0,2004.0,25.0,1.0,3.0,4.0,23.0,30121.0
,,1.0,1.0,2.0,5.0,4.0,3.0,4.0,5533.0,1.0,49.0,0.0,0.0,1.0,127.0,31.0,,4.0,0.0,3.0,1.0,24.0,5101.0
,,1.0,3.0,4.0,6.0,1.0,0.0,5.0,5350.0,1.0,25.0,0.0,0.0,1.0,133.0,27.0,,25.0,0.0,5.0,4.0,9.0,34109.0
,,1.0,2.0,4.0,4.0,0.0,0.0,3.0,4497.0,2.0,38.0,0.0,0.0,1.0,93.0,29.0,,23.0,0.0,3.0,2.0,11.0,27073.0
,,1.0,2.0,3.0,2.0,1.0,1.0,2.0,4994.0,2.0,70.0,0.0,0.0,0.0,110.0,37.0,,6.0,1.0,2.0,1.0,32.0,8092.0
,,1.0,2.0,4.0,3.0,6.0,0.0,4.0,3983.0,2.0,64.0,0.0,0.0,1.0,267.0,29.0,2006.0,24.0,0.0,4.0,6.0,19.0,27145.0
,,1.0,2.0,4.0,4.0,5.0,0.0,4.0,6111.0,2.0,17.0,0.0,0.0,0.0,271.0,16.0,,4.0,0.0,5.0,3.0,26.0,5082.0
,,1.0,3.0,4.0,1.0,6.0,1.0,4.0,4605.0,2.0,19.0,0.0,0.0,1.0,265.0,42.0,2001.0,24.0,1.0,5.0,2.0,30.0,31093.0
,,1.0,2.0,4.0,2.0,6.0,0.0,5.0,5118.0,1.0,21.0,1.0,1.0,0.0,226.0,,2022.0,5.0,0.0,5.0,3.0,12.0,7098.0
,,1.0,1.0,2.0,6.0,5.0,0.0,3.0,3535.0,2.0,70.0,0.0,0.0,1.0,69.0,41.0,,6.0,1.0,3.0,5.0,28.0,8091.0
,,2.0,2.0,3.0,2.0,6.0,3.0,2.0,4248.0,1.0,22.0,0.0,0.0,0.0,200.0,38.0,,11.0,0.0,5.0,5.0,32.0,14125.0
,,1.0,2.0,3.0,2.0,4.0,0.0,4.0,4844.0,2.0,55.0,0.0,1.0,1.0,270.0,31.0,2003.0,24.0,0.0,3.0,4.0,32.0,28077.0
,,1.0,1.0,2.0,5.0,4.0,0.0,2.0,5106.0,2.0,65.0,0.0,0.0,0.0,239.0,21.0,2007.0,18.0,0.0,4.0,6.0,24.0,21143.0
,,1.0,1.0,2.0,6.0,1.0,1.0,2.0,4345.0,1.0,39.0,0.0,0.0,1.0,117.0,22.0,,30.0,1.0,2.0,3.0,23.0,40111.0
,,2.0,3.0,3.0,6.0,0.0,5.0,1.0,5064.0,1.0,58.0,0.0,0.0,1.0,267.0,35.0,,19.0,0.0,4.0,2.0,9.0,22063.0
,,1.0,2.0,3.0,3.0,7.0,1.0,2.0,5066.0,1.0,34.0,0.0,0.0,1.0,258.0,49.0,2013.0,13.0,1.0,3.0,3.0,27.0,15120.0
,,1.0,2.0,4.0,4.0,5.0,0.0,2.0,4871.0,2.0,22.0,0.0,0.0,1.0,190.0,,2007.0,26.0,1.0,3.0,5.0,26.0,32078.0
,,1.0,1.0,2.0,5.0,8.0,0.0,4.0,4383.0,1.0,31.0,0.0,0.0,1.0,236.0,25.0,1998.0,23.0,0.0,5.0,6.0,25.0,30095.0
,,1.0,1.0,3.0,5.0,3.0,1.0,4.0,4691.0,1.0,68.0,0.0,1.0,1.0,126.0,29.0,,17.0,0.0,1.0,2.0,14.0,21131.0
,,1.0,1.0,4.0,6.0,6.0,1.0,4.0,4237.0,2.0,34.0,0.0,0.0,1.0,117.0,26.0,2008.0,23.0,1.0,1.0,2.0,6.0,30117.0
,,1.0,1.0,2.0,6.0,7.0,1.0,3.0,4122.0,1.0,69.0,0.0,0.0,1.0,230.0,28.0,,26.0,1.0,2.0,5.0,23.0,34114.0
,,1.0,2.0,4.0,4.0,8.0,0.0,3.0,4848.0,2.0,34.0,0.0,0.0,1.0,153.0,,2004.0,25.0,1.0,5.0,4.0,11.0,34119.0
,,1.0,2.0,4.0,2.0,5.0,3.0,2.0,8801.0,2.0,66.0,0.0,1.0,1.0,133.0,19.0,,19.0,0.0,3.0,3.0,12.0,22150.0
,,1.0,1.0,2.0,6.0,0.0,1.0,4.0,6104.0,1.0,17.0,0.0,0.0,0.0,61.0,31.0,,14.0,0.0,5.0,6.0,28.0,17123.0
,,1.0,2.0,3.0,3.0,6.0,0.0,2.0,3227.0,1.0,57.0,0.0,0.0,1.0,159.0,22.0,2002.0,25.0,1.0,2.0,2.0,27.0,32120.0
,,2.0,2.0,1.0,3.0,3.0,0.0,3.0,5876.0,1.0,38.0,1.0,1.0,1.0,70.0,37.0,2007.0,34.0,1.0,1.0,5.0,27.0,48080.0
,,1.0,1.0,2.0,6.0,2.0,3.0,3.0,5996.0,1.0,20.0,0.0,0.0,0.0,241.0,22.0,,15.0,0.0,4.0,2.0,29.0,17135.0
,,1.0,1.0,3.0,6.0,4.0,0.0,2.0,8814.0,2.0,29.0,0.0,0.0,0.0,213.0,18.0,,23.0,1.0,2.0,2.0,29.0,30140.0
,,1.0,2.0,2.0,4.0,2.0,1.0,4.0,4606.0,1.0,30.0,0.0,0.0,0.0,239.0,20.0,,21.0,0.0,4.0,4.0,26.0,25073.0
,,1.0,2.0,3.0,2.0,6.0,2.0,2.0,5850.0,2.0,20.0,0.0,0.0,1.0,82.0,40.0,,11.0,0.0,1.0,5.0,1.0,14077.0
,,1.0,2.0,2.0,3.0,8.0,3.0,4.0,5427.0,2.0,24.0,0.0,0.0,0.0,123.0,22.0,,14.0,0.0,5.0,2.0,27.0,17150.0
,,1.0,2.0,4.0,2.0,3.0,0.0,4.0,5799.0,2.0,39.0,0.0,0.0,1.0,158.0,41.0,2007.0,15.0,1.0,4.0,5.0,12.0,18082.0
,,1.0,2.0,3.0,4.0,3.0,3.0,3.0,5822.0,2.0,55.0,0.0,0.0,1.0,118.0,27.0,,9.0,0.0,3.0,4.0,26.0,10142.0
,,1.0,3.0,2.0,6.0,5.0,3.0,2.0,6614.0,1.0,36.0,0.0,0.0,1.0,226.0,37.0,2003.0,15.0,0.0,4.0,4.0,15.0,18072.0
,,1.0,1.0,2.0,6.0,8.0,0.0,3.0,4476.0,1.0,42.0,0.0,0.0,1.0,240.0,42.0,2022.0,7.0,0.0,4.0,2.0,28.0,8127.0
,,1.0,1.0,2.0,5.0,8.0,1.0,3.0,5318.0,1.0,20.0,0.0,0.0,1.0,66.0,37.0,,0.0,0.0,6.0,0.0,5.0,3102.0
,,1.0,2.0,4.0,3.0,6.0,2.0,3.0,4048.0,2.0,39.0,0.0,0.0,1.0,59.0,30.0,,13.0,0.0,3.0,6.0,19.0,15097.0
,,1.0,1.0,2.0,6.0,4.0,0.0,2.0,5074.0,2.0,39.0,0.0,0.0,1.0,212.0,28.0,2007.0,30.0,0.0,3.0,5.0,4.0,35110.0
,,1.0,3.0,3.0,6.0,0.0,4.0,2.0,4757.0,2.0,57.0,0.0,0.0,1.0,61.0,41.0,,8.0,0.0,2.0,6.0,2.0,11151.0
,,1.0,1.0,2.0,5.0,6.0,0.0,3.0,4592.0,1.0,62.0,0.0,0.0,1.0,80.0,33.0,2008.0,20.0,0.0,4.0,4.0,25.0,23140.0
,,2.0,3.0,2.0,6.0,3.0,3.0,5.0,5149.0,1.0,44.0,1.0,0.0,1.0,258.0,53.0,,25.0,0.0,1.0,6.0,13.0,32057.0
,,2.0,1.0,2.0,6.0,1.0,0.0,2.0,4527.0,2.0,20.0,0.0,0.0,0.0,93.0,33.0,,18.0,0.0,1.0,2.0,4.0,25136.0
,,2.0,2.0,1.0,3.0,3.0,0.0,7.0,4514.0,1.0,26.0,0.0,0.0,0.0,149.0,26.0,2009.0,19.0,0.0,3.0,3.0,27.0,22112.0
,,1.0,2.0,4.0,3.0,1.0,4.0,4.0,4490.0,1.0,16.0,0.0,1.0,1.0,260.0,26.0,,17.0,0.0,4.0,6.0,19.0,19139.0
,,1.0,3.0,3.0,1.0,5.0,2.0,2.0,5365.0,1.0,15.0,0.0,0.0,1.0,81.0,25.0,,13.0,1.0,2.0,4.0,21.0,17074.0
,,1.0,1.0,4.0,5.0,7.0,0.0,4.0,5672.0,1.0,21.0,0.0,0.0,1.0,176.0,53.0,2014.0,15.0,0.0,4.0,2.0,10.0,17112.0
,,1.0,1.0,2.0,5.0,5.0,0.0,4.0,5082.0,2.0,53.0,0.0,0.0,0.0,182.0,41.0,1999.0,37.0,0.0,3.0,6.0,14.0,46100.0
,,2.0,1.0,2.0,6.0,3.0,0.0,2.0,5618.0,1.0,55.0,1.0,0.0,1.0,141.0,31.0,2013.0,10.0,0.0,1.0,2.0,29.0,13076.0
,,1.0,1.0,2.0,5.0,3.0,0.0,2.0,4235.0,1.0,16.0,0.0,0.0,1.0,270.0,25.0,2018.0,9.0,1.0,2.0,3.0,25.0,14065.0
,,1.0,1.0,2.0,5.0,1.0,0.0,3.0,3782.0,2.0,38.0,0.0,0.0,0.0,111.0,20.0,,24.0,0.0,2.0,2.0,5.0,30147.0
,,1.0,2.0,2.0,4.0,4.0,0.0,3.0,3544.0,2.0,17.0,0.0,0.0,1.0,170.0,39.0,2007.0,28.0,1.0,2.0,5.0,26.0,39134.0
,,1.0,1.0,2.0,5.0,8.0,0.0,4.0,5361.0,2.0,45.0,1.0,0.0,1.0,251.0,27.0,1998.0,22.0,0.0,4.0,5.0,24.0,28145.0
,,1.0,2.0,4.0,4.0,0.0,0.0,5.0,3429.0,1.0,33.0,0.0,0.0,0.0,220.0,27.0,,7.0,0.0,3.0,4.0,11.0,8076.0
,,1.0,2.0,3.0,2.0,8.0,0.0,2.0,7042.0,2.0,28.0,0.0,0.0,1.0,250.0,36.0,2007.0,16.0,0.0,3.0,4.0,32.0,20151.0
,,1.0,2.0,4.0,4.0,4.0,0.0,4.0,6088.0,2.0,16.0,0.0,0.0,1.0,207.0,26.0,2002.0,33.0,1.0,2.0,3.0,26.0,44108.0
,,1.0,2.0,3.0,3.0,1.0,0.0,2.0,4440.0,1.0,65.0,0.0,0.0,1.0,158.0,18.0,,25.0,0.0,5.0,3.0,19.0,31136.0
,,1.0,1.0,2.0,6.0,1.0,2.0,3.0,4395.0,2.0,37.0,0.0,0.0,0.0,173.0,40.0,,23.0,0.0,4.0,2.0,28.0,28071.0
,,1.0,3.0,2.0,6.0,8.0,1.0,4.0,4910.0,2.0,63.0,0.0,0.0,0.0,256.0,18.0,2006.0,25.0,0.0,1.0,3.0,8.0,32111.0
,,1.0,2.0,2.0,3.0,4.0,1.0,2.0,6895.0,1.0,16.0,0.0,0.0,1.0,262.0,35.0,,15.0,1.0,2.0,4.0,19.0,20060.0
,,1.0,1.0,4.0,5.0,0.0,0.0,4.0,6178.0,1.0,56.0,0.0,0.0,1.0,238.0,31.0,,23.0,0.0,1.0,2.0,5.0,32109.0
,,1.0,3.0,4.0,1.0,1.0,0.0,2.0,5877.0,1.0,51.0,0.0,0.0,1.0,158.0,40.0,,24.0,0.0,4.0,6.0,31.0,27149.0
,,1.0,2.0,4.0,4.0,1.0,1.0,4.0,4421.0,1.0,35.0,0.0,0.0,1.0,207.0,36.0,,11.0,0.0,2.0,2.0,11.0,15086.0
,,1.0,3.0,3.0,6.0,2.0,1.0,2.0,3469.0,1.0,51.0,0.0,0.0,1.0,264.0,26.0,,23.0,0.0,1.0,3.0,2.0,30106.0
,,1.0,2.0,4.0,3.0,6.0,2.0,6.0,6667.0,1.0,59.0,0.0,0.0,1.0,162.0,21.0,,13.0,0.0,5.0,2.0,27.0,16136.0
,,1.0,2.0,2.0,4.0,6.0,0.0,2.0,4937.0,1.0,64.0,0.0,0.0,1.0,172.0,34.0,2002.0,15.0,0.0,5.0,6.0,26.0,18108.0
,,1.0,2.0,4.0,3.0,3.0,3.0,5.0,3761.0,1.0,46.0,0.0,0.0,1.0,240.0,23.0,,15.0,0.0,1.0,4.0,19.0,19108.0
,,1.0,1.0,2.0,5.0,2.0,4.0,2.0,2710.0,1.0,25.0,0.0,0.0,1.0,198.0,28.0,,14.0,0.0,1.0,3.0,24.0,17103.0
,,1.0,1.0,2.0,6.0,6.0,1.0,2.0,4939.0,2.0,32.0,0.0,0.0,1.0,214.0,19.0,2008.0,25.0,1.0,1.0,4.0,29.0,33076.0
,,1.0,2.0,3.0,4.0,8.0,3.0,2.0,4036.0,1.0,34.0,0.0,0.0,1.0,227.0,34.0,,16.0,1.0,4.0,4.0,26.0,19149.0
